customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	Churn_Probability	Risk_Category
3411-WLRSQ	Female	1	Yes	No	3	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	74.6	239.05	0	0.664661874	Medium Risk
0898-XCGTF	Male	0	Yes	No	61	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	96.5	5673.7	0	0.214651054	Low Risk
8006-PYCSW	Female	0	No	No	2	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.1	39.8	0	0.20568996	Low Risk
8249-THVEC	Male	0	Yes	Yes	51	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	19.4	997.75	0	0.006857046	Low Risk
8722-PRFDV	Female	0	Yes	Yes	71	Yes	No	DSL	Yes	No	Yes	No	Yes	Yes	Two year	No	Credit card (automatic)	77.55	5574.35	0	0.010542185	Low Risk
2164-SOQXL	Female	0	Yes	Yes	20	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.05	406.05	0	0.076400338	Low Risk
4020-KIUDI	Male	0	Yes	Yes	6	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Credit card (automatic)	19.85	138.85	0	0.138856319	Low Risk
5850-BDWCY	Female	0	No	No	6	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.2	123.65	0	0.172590944	Low Risk
2038-YSEZE	Female	0	No	No	29	Yes	Yes	DSL	Yes	Yes	No	Yes	No	No	Month-to-month	No	Mailed check	67.45	1801.1	0	0.078164716	Low Risk
0827-ITJPH	Male	0	No	No	36	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	18.55	689	0	0.012951353	Low Risk
8799-OXZMD	Female	0	No	No	28	No	No phone service	DSL	No	No	Yes	No	No	No	Month-to-month	Yes	Mailed check	29.75	790.7	0	0.251296848	Low Risk
1925-TIBLE	Female	0	Yes	No	7	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	86.5	582.5	1	0.756711123	High Risk
1705-GUHPV	Female	0	No	No	63	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	24.2	1618.2	0	0.003554264	Low Risk
4779-ZGICK	Male	0	Yes	Yes	48	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	23.55	1173.35	0	0.006303899	Low Risk
0048-PIHNL	Female	0	Yes	No	49	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	20.45	900.9	0	0.010233173	Low Risk
0818-OCPZO	Male	1	No	No	27	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	81.45	2122.05	1	0.562332812	Medium Risk
3967-KXAPS	Male	0	Yes	No	72	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	92.3	6719.9	0	0.012417714	Low Risk
1447-GIQMR	Male	0	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.15	69.15	1	0.700551522	High Risk
3704-IEAXF	Female	0	Yes	Yes	72	No	No phone service	DSL	No	Yes	No	Yes	Yes	Yes	Two year	No	Credit card (automatic)	53.65	3784	0	0.009232009	Low Risk
6810-VCAEX	Female	0	No	No	47	No	No phone service	DSL	Yes	Yes	No	Yes	No	No	One year	No	Credit card (automatic)	39.65	1798.65	0	0.017804542	Low Risk
0674-EYYZV	Female	0	No	No	1	Yes	No	DSL	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	54.65	54.65	0	0.569780273	Medium Risk
4480-MBMLB	Female	0	No	No	36	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	104.8	3886.45	0	0.368517999	Low Risk
1395-OFUWC	Male	0	Yes	Yes	43	No	No phone service	DSL	No	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	29.3	1224.05	0	0.074920759	Low Risk
0822-QGCXA	Female	1	Yes	No	27	Yes	Yes	DSL	No	Yes	Yes	Yes	Yes	Yes	Month-to-month	No	Electronic check	83.85	2310.2	0	0.343276302	Low Risk
0872-NXJYS	Female	0	No	No	9	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	79.55	723.4	1	0.689062429	Medium Risk
2832-KJCRD	Female	0	No	No	38	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	103.65	3988.5	0	0.52177113	Medium Risk
3588-WSTTJ	Female	1	No	No	35	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.05	3554.6	0	0.596872301	Medium Risk
5090-EMGTC	Female	0	Yes	No	59	Yes	No	Fiber optic	No	Yes	No	Yes	Yes	Yes	Two year	Yes	Mailed check	100.05	6034.85	0	0.081903778	Low Risk
2346-CZYIL	Male	0	No	No	27	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	20.35	531.6	0	0.016149234	Low Risk
3798-EPWRR	Female	1	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	43.95	85.1	0	0.496572484	Medium Risk
6258-NGCNG	Male	0	No	No	7	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	23.5	173	0	0.193478266	Low Risk
4186-ZBUEW	Female	0	No	No	36	Yes	Yes	DSL	No	Yes	No	Yes	No	Yes	One year	Yes	Mailed check	70.7	2511.95	0	0.079672541	Low Risk
5274-XHAKY	Female	0	Yes	Yes	41	Yes	Yes	Fiber optic	Yes	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	94.3	3893.6	0	0.284209919	Low Risk
1442-BQPVU	Female	0	No	No	13	No	No phone service	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	29.15	357.15	0	0.407558075	Medium Risk
3978-YNKDD	Male	0	No	Yes	19	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	20.85	467.5	0	0.020722742	Low Risk
4940-KHCWD	Female	0	Yes	No	60	No	No phone service	DSL	Yes	Yes	No	Yes	No	No	Two year	No	Bank transfer (automatic)	37.7	2288.7	0	0.00665487	Low Risk
9412-ARGBX	Female	0	No	Yes	48	Yes	No	Fiber optic	No	Yes	Yes	Yes	Yes	No	Two year	Yes	Mailed check	95.5	4627.85	1	0.060735912	Low Risk
1389-CXMLU	Male	1	No	No	3	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	No	Month-to-month	No	Electronic check	91.05	289.1	1	0.761122682	High Risk
9589-ABEPT	Male	0	Yes	No	69	Yes	Yes	Fiber optic	No	Yes	No	Yes	Yes	No	Two year	Yes	Mailed check	92.45	6460.55	0	0.049821837	Low Risk
9388-ZEYVT	Male	0	No	No	43	No	No phone service	DSL	No	No	Yes	Yes	No	Yes	One year	No	Electronic check	44.15	1931.3	0	0.072197876	Low Risk
0305-SQECB	Female	0	No	Yes	11	No	No phone service	DSL	Yes	No	No	Yes	No	No	One year	Yes	Mailed check	36.05	402.6	0	0.118894918	Low Risk
7605-SNLQG	Female	0	Yes	No	45	Yes	No	DSL	No	No	Yes	No	No	No	Month-to-month	Yes	Credit card (automatic)	50.25	2221.55	0	0.092280704	Low Risk
4670-TABXH	Male	0	Yes	No	72	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	109.75	7758.9	0	0.07269053	Low Risk
5561-NWEVX	Female	1	Yes	No	2	Yes	Yes	Fiber optic	No	No	Yes	No	No	No	Month-to-month	No	Electronic check	79.2	172.85	1	0.737438118	High Risk
0064-SUDOG	Female	0	Yes	Yes	12	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	20.3	224.5	0	0.035792785	Low Risk
8561-NMTBD	Female	0	Yes	Yes	67	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	112.35	7388.45	0	0.119632586	Low Risk
5161-XEUVX	Male	0	Yes	No	37	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	No	Two year	No	Mailed check	94.3	3460.95	0	0.104385341	Low Risk
8292-FRFZQ	Female	0	No	No	39	No	No phone service	DSL	Yes	Yes	No	Yes	No	No	One year	No	Bank transfer (automatic)	41.15	1700.9	0	0.031882506	Low Risk
8591-NXRCV	Female	0	No	No	41	Yes	Yes	DSL	Yes	No	Yes	Yes	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	74.65	3090.65	0	0.109523081	Low Risk
7895-VONWT	Female	0	No	No	25	No	No phone service	DSL	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	48.25	1293.8	0	0.512053341	Medium Risk
4526-RMTLL	Male	0	Yes	Yes	8	Yes	Yes	DSL	Yes	Yes	No	Yes	No	Yes	Two year	Yes	Credit card (automatic)	76.15	645.8	0	0.068860083	Low Risk
6253-GNHWH	Female	0	Yes	Yes	71	Yes	Yes	DSL	Yes	Yes	Yes	Yes	No	No	Two year	No	Mailed check	71.1	5224.95	0	0.004526803	Low Risk
4566-NECEV	Male	0	No	No	5	Yes	Yes	Fiber optic	No	Yes	Yes	No	No	Yes	Month-to-month	No	Electronic check	96.55	500.1	0	0.675990255	Medium Risk
8080-POTJR	Female	0	No	No	30	Yes	Yes	DSL	Yes	No	Yes	No	Yes	Yes	One year	Yes	Credit card (automatic)	79.3	2427.1	0	0.132470664	Low Risk
6906-MPARY	Male	0	No	No	40	Yes	No	Fiber optic	No	Yes	No	Yes	No	Yes	One year	Yes	Credit card (automatic)	89.6	3488.15	0	0.126954278	Low Risk
3662-FXJFO	Female	0	No	No	54	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	20.5	1035.7	0	0.005420982	Low Risk
8107-RZLNV	Male	0	Yes	No	72	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Two year	Yes	Bank transfer (automatic)	106.3	7565.35	0	0.115054981	Low Risk
0516-OOHAR	Male	0	Yes	Yes	28	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	Yes	One year	No	Bank transfer (automatic)	100.35	2799	0	0.250095694	Low Risk
2027-CWDNU	Male	0	Yes	Yes	18	Yes	No	Fiber optic	No	No	No	Yes	No	Yes	Month-to-month	Yes	Electronic check	85.6	1601.5	0	0.479782102	Medium Risk
2737-WFVYW	Female	0	No	No	2	No	No phone service	DSL	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	45.25	85.5	1	0.747661037	High Risk
9912-OMZDS	Female	0	Yes	Yes	59	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	One year	Yes	Electronic check	106.15	6256.2	0	0.258490399	Low Risk
3733-ZEECP	Male	0	Yes	Yes	22	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	51.1	1232.9	0	0.189736807	Low Risk
7878-RTCZG	Female	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.9	19.9	0	0.214604275	Low Risk
2452-MRMZF	Female	1	Yes	No	72	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	25.7	1937.4	0	0.003886778	Low Risk
2272-QAGFO	Female	1	No	No	14	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	74.3	1096.25	1	0.701520787	High Risk
7103-IPXPJ	Male	0	Yes	No	50	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	One year	No	Electronic check	99.4	5059.75	0	0.217845959	Low Risk
4342-HFXWS	Female	0	Yes	Yes	48	Yes	No	DSL	Yes	No	Yes	Yes	Yes	No	One year	No	Bank transfer (automatic)	69.7	3023.65	0	0.018336879	Low Risk
3545-CNWRG	Female	0	Yes	Yes	49	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	98.35	4889.2	0	0.46811888	Medium Risk
1785-BPHTP	Male	0	Yes	Yes	28	Yes	No	Fiber optic	No	No	Yes	No	Yes	No	Month-to-month	No	Electronic check	85.45	2289.9	0	0.411155539	Medium Risk
4989-LIXVT	Male	1	No	No	68	Yes	Yes	Fiber optic	No	Yes	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	95.9	6503.2	0	0.355238899	Low Risk
7315-WYOAW	Male	0	No	No	13	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	No	Electronic check	100.75	1313.25	0	0.611940616	Medium Risk
1173-XZPYF	Female	0	No	No	11	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	No	Month-to-month	Yes	Electronic check	89.2	990.3	0	0.719004045	High Risk
9850-OWRHQ	Female	0	Yes	No	3	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	74.1	228	1	0.651886498	Medium Risk
3768-NLUBH	Male	1	Yes	No	57	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	No	Electronic check	100.6	5746.15	1	0.487016286	Medium Risk
8676-TRMJS	Male	0	No	No	3	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	75	209.1	1	0.582091944	Medium Risk
2509-TFPJU	Male	0	Yes	No	72	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	25.75	1864.2	0	0.002141465	Low Risk
9530-GRMJG	Male	0	Yes	Yes	70	Yes	Yes	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Electronic check	84.1	5979.7	0	0.026845664	Low Risk
6898-RBTLU	Female	0	Yes	Yes	49	Yes	Yes	DSL	No	Yes	No	Yes	Yes	Yes	Two year	No	Bank transfer (automatic)	79.3	3902.45	0	0.029690854	Low Risk
5481-NTDOH	Female	1	Yes	No	67	Yes	Yes	Fiber optic	Yes	No	Yes	No	Yes	Yes	One year	Yes	Credit card (automatic)	107.05	7142.5	0	0.183154048	Low Risk
2068-WWXQZ	Male	0	No	No	46	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	20.05	902	0	0.006597068	Low Risk
7359-SSBJK	Female	1	No	No	64	Yes	No	DSL	Yes	Yes	No	Yes	Yes	No	Two year	Yes	Credit card (automatic)	70.2	4481	1	0.010451131	Low Risk
2061-VVFST	Female	0	Yes	No	37	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Bank transfer (automatic)	19.5	805.2	0	0.042248445	Low Risk
0685-MLYYM	Female	1	No	No	2	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Electronic check	70.75	154.85	1	0.686142256	Medium Risk
0749-IRGQE	Female	1	Yes	No	13	No	No phone service	DSL	No	No	No	No	Yes	Yes	Month-to-month	No	Electronic check	45.3	528.45	0	0.644779225	Medium Risk
2380-DAMQP	Female	0	Yes	No	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Electronic check	115.15	8349.7	0	0.065822038	Low Risk
2256-YLYLP	Male	0	Yes	Yes	68	Yes	No	DSL	No	No	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	72.95	4953.25	0	0.0152028	Low Risk
1272-ILHFG	Male	0	Yes	Yes	15	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	19.65	332.65	0	0.047647772	Low Risk
0164-XAIRP	Female	0	No	No	24	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	19.55	470.2	0	0.029167822	Low Risk
5666-CYCYZ	Female	0	No	No	24	Yes	Yes	Fiber optic	No	No	No	Yes	No	Yes	Month-to-month	Yes	Electronic check	89.55	2259.35	0	0.543989001	Medium Risk
4011-ARPHK	Male	0	No	No	27	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Mailed check	50.35	1411.35	0	0.10194896	Low Risk
8182-PNAGI	Male	0	No	No	12	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	No	Bank transfer (automatic)	50.25	593.75	1	0.191448104	Low Risk
6365-HITVU	Female	0	Yes	Yes	71	Yes	No	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	87.25	6328.7	0	0.007762042	Low Risk
7558-IMLMT	Male	0	Yes	Yes	67	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	20.8	1411.9	0	0.002300739	Low Risk
9488-FYQAU	Female	0	Yes	No	63	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	109.25	6841.4	0	0.105603461	Low Risk
3590-TCXTB	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.35	20.35	0	0.210089372	Low Risk
6994-KERXL	Male	0	No	No	4	Yes	No	DSL	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	55.9	238.5	0	0.538046465	Medium Risk
7957-RYHQD	Female	1	No	No	40	Yes	No	Fiber optic	Yes	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	79.2	3233.85	1	0.225780148	Low Risk
2180-DXNEG	Female	0	No	No	12	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	96	1062.1	1	0.717206033	High Risk
1960-UOTYM	Male	0	Yes	Yes	52	Yes	No	DSL	Yes	Yes	Yes	No	Yes	Yes	Two year	No	Electronic check	79.2	4016.3	0	0.025057046	Low Risk
2740-JFBOK	Male	0	No	No	10	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Electronic check	24	226.55	0	0.273311231	Low Risk
6500-JVEGC	Male	0	No	No	68	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	No	One year	No	Bank transfer (automatic)	101.35	7110.75	0	0.080870262	Low Risk
5515-AKOAJ	Female	0	No	No	54	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	100.1	5440.9	1	0.405159984	Medium Risk
8976-OQHGT	Female	0	Yes	Yes	4	Yes	No	DSL	No	Yes	No	Yes	No	No	Month-to-month	No	Mailed check	56.5	235.1	1	0.19937213	Low Risk
5245-VDBUR	Female	0	Yes	No	52	No	No phone service	DSL	Yes	No	Yes	No	No	No	One year	No	Mailed check	35.45	1958.95	0	0.026495929	Low Risk
6230-BSUXY	Female	1	No	No	1	Yes	No	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	85	85	1	0.788763201	High Risk
8469-SNFFH	Male	0	Yes	No	70	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	No	One year	No	Bank transfer (automatic)	79.4	5528.9	0	0.014462494	Low Risk
2144-ESWKO	Male	0	No	No	43	No	No phone service	DSL	Yes	No	Yes	No	No	No	One year	Yes	Credit card (automatic)	35.2	1463.7	0	0.04357093	Low Risk
1241-FPMOF	Male	0	No	No	52	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.65	1025.05	0	0.004465355	Low Risk
9928-BZVLZ	Female	0	No	No	12	No	No phone service	DSL	Yes	No	Yes	Yes	No	Yes	Two year	No	Mailed check	49.85	552.1	0	0.082498856	Low Risk
4114-QMKVN	Female	0	Yes	Yes	56	Yes	Yes	DSL	Yes	Yes	No	No	No	Yes	One year	No	Bank transfer (automatic)	68.75	3815.4	0	0.02534625	Low Risk
9003-CPATH	Male	0	No	No	42	Yes	Yes	Fiber optic	No	No	Yes	No	No	No	Month-to-month	No	Electronic check	79.9	3313.4	0	0.327242358	Low Risk
1754-GKYPY	Male	1	Yes	No	22	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	89.75	1938.9	0	0.656249659	Medium Risk
5294-CDGWY	Male	0	Yes	Yes	51	No	No phone service	DSL	Yes	Yes	Yes	No	Yes	Yes	One year	No	Electronic check	59.3	3014.65	1	0.058722997	Low Risk
7956-XQWGU	Male	0	No	No	27	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Credit card (automatic)	19.4	460.25	0	0.071772362	Low Risk
1591-MQJTP	Male	1	Yes	No	51	Yes	Yes	Fiber optic	Yes	No	Yes	No	No	Yes	One year	Yes	Bank transfer (automatic)	93.65	4839.15	0	0.19675749	Low Risk
5295-PCJOO	Male	0	No	Yes	4	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Electronic check	49.4	184.4	1	0.314188624	Low Risk
2369-FEVNO	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	19.9	19.9	0	0.260143203	Low Risk
9863-JZAIC	Male	0	No	No	35	Yes	No	DSL	No	No	No	No	Yes	No	Month-to-month	No	Mailed check	55	2010.55	1	0.142700803	Low Risk
7471-MQPOS	Male	1	Yes	Yes	71	Yes	Yes	DSL	No	Yes	Yes	Yes	No	Yes	One year	Yes	Bank transfer (automatic)	72.9	5139.65	0	0.02616821	Low Risk
7660-HDPJV	Female	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.2	69.2	1	0.695514017	Medium Risk
5115-SQAAU	Female	0	Yes	Yes	69	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	25.6	1673.4	0	0.003033808	Low Risk
9845-QOMAD	Male	0	Yes	Yes	14	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	19.75	309.35	0	0.050149508	Low Risk
7672-VFMXZ	Male	0	Yes	No	57	Yes	No	DSL	Yes	No	No	Yes	No	No	Month-to-month	No	Electronic check	55.7	3171.6	0	0.030146255	Low Risk
9739-JLPQJ	Female	0	Yes	Yes	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	117.5	8670.1	0	0.040885978	Low Risk
9916-AYHTC	Male	0	No	No	48	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	19.85	916	0	0.005130063	Low Risk
3855-ONCAR	Female	0	Yes	Yes	4	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	78.9	299.75	0	0.609820776	Medium Risk
1488-SYSFC	Male	0	Yes	Yes	31	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Electronic check	20.65	702.05	0	0.077275782	Low Risk
7931-PXHFC	Male	0	No	No	38	Yes	No	DSL	No	No	Yes	Yes	No	Yes	One year	Yes	Mailed check	62.3	2354.8	1	0.058450717	Low Risk
3990-QYKBE	Male	1	Yes	No	37	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	92.5	3473.4	1	0.671201731	Medium Risk
0970-QXPXW	Female	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.65	19.65	0	0.214420738	Low Risk
3259-KNMRR	Male	1	No	No	57	Yes	Yes	DSL	No	Yes	Yes	No	Yes	Yes	Two year	Yes	Bank transfer (automatic)	79.75	4438.2	0	0.062212622	Low Risk
6120-RJKLU	Female	1	Yes	No	62	Yes	No	DSL	Yes	No	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	79.95	4819.75	0	0.019475353	Low Risk
9572-WUKSB	Male	0	Yes	No	3	No	No phone service	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	29.9	92.25	0	0.538927669	Medium Risk
5893-KCLGT	Female	0	No	Yes	72	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	19.75	1567	0	0.001735217	Low Risk
0076-LVEPS	Male	0	No	Yes	29	No	No phone service	DSL	Yes	Yes	Yes	Yes	No	No	Month-to-month	Yes	Mailed check	45	1242.45	0	0.094886926	Low Risk
3640-JQGJG	Male	0	Yes	Yes	13	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	44.8	559.2	0	0.222958046	Low Risk
